unique_id,product_id,machine_type,brand,location,product_type,air_temperature_K,process_temperature_K,temperature_C,rotational_speed_rpm,vibration_mm_s,pressure_bar,voltage_V,current_A,torque_Nm,tool_wear_min,machine_failure,failure_type,tool_wear_failure,heat_dissipation_failure,power_failure,overstain_failure,random_failures,timestamp,operating_hours,downtime_hours,maintenance_type,maintenance_cost,production_units,defect_rate
8251,M23110,Press,ABB,Factory_C,Medium,299,310.4,25.85,1394,4.496532559,7.253352231,221.9262242,9.751395149,45.2,122,0,None,0,0,0,0,0,2025-12-10 18:00:00,1859,0,Preventive,268,253,0.300659533
8252,L55431,Conveyor,GE,Factory_A,Low,299,310.4,25.85,1981,1.79339099,5.852874938,223.4150481,4.034880748,21.2,125,0,None,0,0,0,0,0,2025-12-10 19:00:00,1300,0,Preventive,193,443,1.128516083
8253,L55432,Press,Siemens,Factory_C,Low,299,310.4,25.85,1565,3.418612338,6.783424947,219.566539,6.788748689,36.1,127,0,None,0,0,0,0,0,2025-12-10 20:00:00,1476,0,Preventive,124,476,0.510716197
8254,L55433,Lathe,ABB,Factory_C,Low,299.1,310.4,25.95,1657,3.006114322,6.516342017,217.9431471,6.968119134,31,129,0,None,0,0,0,0,0,2025-12-10 21:00:00,1826,0,Preventive,222,489,2.887884992
8255,M23114,Conveyor,GE,Factory_A,Medium,299,310.4,25.85,1625,4.191702208,6.731677622,222.9901186,7.148326944,37.1,131,0,None,0,0,0,0,0,2025-12-10 22:00:00,1888,0,Preventive,91,448,1.681621509
8256,L55435,Lathe,GE,Factory_A,Low,299,310.4,25.85,1606,2.907174508,6.618363343,216.0904818,6.522668457,31.1,134,0,None,0,0,0,0,0,2025-12-10 23:00:00,1652,0,Preventive,154,226,0.964289898
8257,H37670,Conveyor,Siemens,Factory_A,High,299,310.5,25.85,1336,5.596494309,7.656498444,218.8318205,11.27265205,56.8,136,0,None,0,0,0,0,0,2025-12-11 00:00:00,1875,0,Preventive,54,359,1.819737867
8258,M23117,Conveyor,GE,Factory_A,Medium,299,310.6,25.85,1587,3.210867059,7.003462941,223.4252806,7.122103936,34.2,141,0,None,0,0,0,0,0,2025-12-11 01:00:00,1451,0,Preventive,270,417,2.502936212
8259,L55438,Lathe,Siemens,Factory_A,Low,299.1,310.6,25.95,1602,3.77512096,7.316878529,218.4393236,8.565623487,39.7,144,0,None,0,0,0,0,0,2025-12-11 02:00:00,1657,0,Preventive,112,243,0.865794569
8260,L55439,Lathe,ABB,Factory_B,Low,299.1,310.5,25.95,1471,3.97057111,6.985657221,219.7831514,7.019180489,38.4,146,0,None,0,0,0,0,0,2025-12-11 03:00:00,2120,0,Preventive,107,305,0.150571408
8261,H37674,Press,GE,Factory_A,High,299.1,310.6,25.95,1332,4.351991462,7.46703381,217.3970065,10.24542706,48,148,0,None,0,0,0,0,0,2025-12-11 04:00:00,1927,0,Preventive,280,450,2.468524663
8262,H37675,CNC,Bosch,Factory_A,High,299.2,310.6,26.05,1434,5.038047304,7.532571151,229.097697,9.363356613,48.4,153,0,None,0,0,0,0,0,2025-12-11 05:00:00,1695,0,Preventive,185,210,1.810576993
8263,L55442,Conveyor,Siemens,Factory_B,Low,299.1,310.6,25.95,1921,3.229047428,6.31709986,216.9602459,4.457798487,23.9,158,0,None,0,0,0,0,0,2025-12-11 06:00:00,1637,0,Preventive,181,408,1.984282438
8264,H37677,Press,GE,Factory_A,High,299.2,310.6,26.05,1704,2.823987833,6.7731062,221.1071928,6.109121018,30.6,160,0,None,0,0,0,0,0,2025-12-11 07:00:00,1975,0,Preventive,125,237,1.094869692
8265,M23124,Conveyor,Bosch,Factory_C,Medium,299.1,310.6,25.95,1397,4.564003612,7.554786793,216.0541188,9.438237115,49.5,165,0,None,0,0,0,0,0,2025-12-11 08:00:00,2308,0,Preventive,249,423,0.003314905
8266,H37679,Lathe,Siemens,Factory_A,High,299.1,310.6,25.95,1791,3.014462918,6.11558825,217.0205828,5.572699368,28,168,0,None,0,0,0,0,0,2025-12-11 09:00:00,2191,0,Preventive,128,419,1.698169232
8267,L55446,Press,Siemens,Factory_A,Low,299.1,310.6,25.95,1818,1.217799871,6.022863959,224.2860224,4.161750262,24.1,173,0,None,0,0,0,0,0,2025-12-11 10:00:00,2457,0,Preventive,53,475,1.743206097
8268,L55447,CNC,ABB,Factory_C,Low,299.2,310.7,26.05,1540,3.448679974,7.054387394,214.8727228,6.850253543,36.3,175,0,None,0,0,0,0,0,2025-12-11 11:00:00,2043,0,Preventive,250,206,0.841671625
8269,M23128,Lathe,Bosch,Factory_A,Medium,299.2,310.8,26.05,1502,4.310109821,7.122254543,217.0888182,8.224025118,39.8,177,0,None,0,0,0,0,0,2025-12-11 12:00:00,1923,0,Preventive,227,361,0.774304676
8270,H37683,CNC,Bosch,Factory_A,High,299.2,310.8,26.05,1761,3.060219428,6.456428939,217.8480981,6.13741193,30.4,180,0,None,0,0,0,0,0,2025-12-11 13:00:00,2187,0,Preventive,110,376,2.617111694
8271,M23130,CNC,Siemens,Factory_A,Medium,299.1,310.8,25.95,1517,4.749902728,6.904999989,220.7877022,8.04958005,38.4,185,0,None,0,0,0,0,0,2025-12-11 14:00:00,2035,0,Preventive,217,378,1.778088037
8272,L55451,CNC,ABB,Factory_A,Low,299.1,310.7,25.95,1309,5.080834443,7.270578049,221.7115706,10.39784453,51.1,188,0,None,0,0,0,0,0,2025-12-11 15:00:00,2090,0,Preventive,291,286,1.689215717
8273,L55452,Conveyor,Bosch,Factory_A,Low,298.9,310.6,25.75,1363,5.856394557,7.715054694,225.6715303,10.83413998,52.6,190,0,None,0,0,0,0,0,2025-12-11 16:00:00,2039,0,Preventive,70,480,1.720580876
8274,M23133,Press,GE,Factory_C,Medium,299,310.6,25.85,1787,2.886371083,5.763677834,219.9198909,4.043257046,22.2,192,0,None,0,0,0,0,0,2025-12-11 17:00:00,2003,0,Preventive,132,251,0.874348561
8275,L55454,CNC,Siemens,Factory_C,Low,298.9,310.5,25.75,1640,3.015566413,6.738658672,219.5620328,6.194694842,29.2,195,0,None,0,0,0,0,0,2025-12-11 18:00:00,2373,0,Preventive,293,255,0.938952806
8276,M23135,Lathe,Siemens,Factory_A,Medium,298.9,310.6,25.75,1720,2.49286334,6.660961505,216.4689414,4.731542534,25.3,197,0,None,0,0,0,0,0,2025-12-11 19:00:00,2231,0,Preventive,198,354,0.098117632
8277,L55456,CNC,GE,Factory_A,Low,298.8,310.5,25.65,1384,4.93887384,7.624796049,210.0805709,10.47592129,52.8,200,0,None,0,0,0,0,0,2025-12-11 20:00:00,2509,0,Preventive,56,428,2.155302293
8278,H37691,CNC,GE,Factory_A,High,298.8,310.5,25.65,1294,5.576635508,7.969921548,217.9787171,11.63654378,55.8,202,0,None,0,0,0,0,0,2025-12-11 21:00:00,2084,0,Preventive,235,407,2.927662348
8279,L55458,Press,Bosch,Factory_A,Low,298.8,310.5,25.65,1464,5.109536969,6.945092459,225.8427279,9.218946071,46.4,207,0,None,0,0,0,0,0,2025-12-11 22:00:00,2166,0,Preventive,226,425,2.388415357
8280,L55459,CNC,Bosch,Factory_C,Low,298.8,310.6,25.65,1803,2.325938717,5.887383235,220.8196154,5.298087294,25.4,209,0,None,0,0,0,0,0,2025-12-11 23:00:00,2738,0,Preventive,153,242,1.280106173
8281,L55460,Conveyor,Siemens,Factory_A,Low,298.8,310.6,25.65,1602,3.813668313,6.991057188,213.5911657,7.915102613,39.1,211,0,None,0,0,0,0,0,2025-12-12 00:00:00,2695,0,Preventive,261,360,0.620074118
8282,H37695,Conveyor,GE,Factory_C,High,298.9,310.6,25.75,1519,4.304732826,6.931447114,215.0455852,7.48403294,38.8,213,0,None,0,0,0,0,0,2025-12-12 01:00:00,2330,0,Preventive,88,244,0.362820204
8283,M23142,Press,Siemens,Factory_A,Medium,298.9,310.7,25.75,1638,3.737166822,6.498519674,225.6584065,6.900540458,33.6,218,0,None,0,0,0,0,0,2025-12-12 02:00:00,2945,0,Preventive,264,238,1.378641144
8284,H37697,Conveyor,ABB,Factory_B,High,298.9,310.6,25.75,1615,3.288437479,6.682842856,227.5099035,6.489695439,33,221,0,None,0,0,0,0,0,2025-12-12 03:00:00,2914,0,Preventive,226,371,2.432950368
8285,L55464,Press,GE,Factory_A,Low,298.8,310.6,25.65,1651,3.104016598,7.006296724,220.1990887,6.908103028,33.3,0,0,None,0,0,0,0,0,2025-12-12 04:00:00,555,0,Preventive,190,497,0.726746308
8286,L55465,Lathe,GE,Factory_A,Low,298.9,310.6,25.75,1387,4.563473299,7.663793219,223.4746625,10.3340412,52.7,2,0,None,0,0,0,0,0,2025-12-12 05:00:00,338,0,Preventive,52,419,0.265738432
8287,M23146,Conveyor,ABB,Factory_C,Medium,298.8,310.5,25.65,1678,2.480640048,6.730273614,217.9823939,6.471284075,32.8,4,0,None,0,0,0,0,0,2025-12-12 06:00:00,737,0,Preventive,167,384,2.051890383
8288,L55467,CNC,GE,Factory_A,Low,298.9,310.6,25.75,1585,3.544594385,6.78329954,218.6119406,7.813030803,38.1,7,0,None,0,0,0,0,0,2025-12-12 07:00:00,268,0,Preventive,117,426,2.356595693
8289,M23148,CNC,Siemens,Factory_C,Medium,298.8,310.6,25.65,1640,3.815649757,6.839775406,219.2484201,7.234596885,33.8,9,0,None,0,0,0,0,0,2025-12-12 08:00:00,134,0,Preventive,210,230,0.967573598
8290,L55469,Lathe,Siemens,Factory_A,Low,298.9,310.6,25.75,1406,4.473587531,7.324062382,211.5191842,8.303471542,43.8,12,0,None,0,0,0,0,0,2025-12-12 09:00:00,795,0,Preventive,52,392,0.309543485
8291,M23150,Lathe,Siemens,Factory_A,Medium,298.9,310.6,25.75,1679,3.857759976,6.909030959,214.3819893,7.738247085,35.8,14,0,None,0,0,0,0,0,2025-12-12 10:00:00,486,0,Preventive,152,420,1.647522258
8292,L55471,Conveyor,GE,Factory_A,Low,298.9,310.5,25.75,1717,1.623759732,6.421670487,218.8750012,5.890078408,26.9,17,0,None,0,0,0,0,0,2025-12-12 11:00:00,713,0,Preventive,236,408,2.50871592
8293,H37706,Press,GE,Factory_A,High,298.9,310.5,25.75,1429,4.125416933,6.872582982,220.3797138,8.17706772,39.9,19,0,None,0,0,0,0,0,2025-12-12 12:00:00,329,0,Preventive,116,216,2.851133295
8294,M23153,CNC,ABB,Factory_C,Medium,298.9,310.4,25.75,1533,4.522237207,7.637754062,210.0839234,9.413468679,44.4,24,0,None,0,0,0,0,0,2025-12-12 13:00:00,990,0,Preventive,231,215,0.745872046
8295,M23154,CNC,ABB,Factory_A,Medium,298.9,310.5,25.75,1525,3.628820354,7.190674014,216.0467603,8.03922656,38.5,27,0,None,0,0,0,0,0,2025-12-12 14:00:00,1017,0,Preventive,230,460,0.392327867
8296,L55475,Lathe,ABB,Factory_A,Low,298.9,310.4,25.75,1739,2.626720392,6.049500811,214.6156914,4.981391909,26.3,30,0,None,0,0,0,0,0,2025-12-12 15:00:00,629,0,Preventive,158,291,2.314850881
8297,L55476,Lathe,Siemens,Factory_A,Low,298.9,310.3,25.75,1436,4.098962784,6.743778984,217.589075,7.61452413,39,32,0,None,0,0,0,0,0,2025-12-12 16:00:00,904,0,Preventive,138,451,0.762494048
8298,M23157,Press,Siemens,Factory_C,Medium,298.8,310.2,25.65,1595,4.18220154,6.61148155,216.5083004,6.837554412,33.1,34,0,None,0,0,0,0,0,2025-12-12 17:00:00,945,0,Preventive,204,216,2.702926257
8299,H37712,CNC,GE,Factory_A,High,298.7,310.1,25.55,1435,4.24115711,7.282181823,224.1416724,9.086960193,45.6,37,0,None,0,0,0,0,0,2025-12-12 18:00:00,437,0,Preventive,59,471,1.643367055
8300,L55479,CNC,GE,Factory_A,Low,298.7,310,25.55,1637,3.179776393,6.576696039,218.2471669,6.871680204,31.8,42,0,None,0,0,0,0,0,2025-12-12 19:00:00,900,0,Preventive,279,361,2.959822484
8301,L55480,Press,Siemens,Factory_A,Low,298.7,310.1,25.55,1558,3.368986868,6.908639956,218.4878678,7.936669552,37.6,44,0,None,0,0,0,0,0,2025-12-12 20:00:00,567,0,Preventive,118,224,1.263176586
8302,M23161,CNC,Siemens,Factory_B,Medium,298.7,310.1,25.55,1644,3.533238654,6.52657553,230.4304358,7.478512028,34.1,46,0,None,0,0,0,0,0,2025-12-12 21:00:00,528,0,Preventive,286,317,2.047130515
8303,L55482,CNC,GE,Factory_C,Low,298.7,310.1,25.55,1641,3.278759225,6.828232311,215.2757916,6.085316483,31.1,49,0,None,0,0,0,0,0,2025-12-12 22:00:00,1246,0,Preventive,87,436,0.755872047
8304,L55483,Lathe,GE,Factory_A,Low,298.8,310.2,25.65,1504,4.050411256,7.386947089,220.7270644,7.547670684,41,51,0,None,0,0,0,0,0,2025-12-12 23:00:00,747,0,Preventive,69,294,0.313465976
8305,M23164,Conveyor,GE,Factory_A,Medium,298.7,310.1,25.55,1506,5.470901239,7.593536437,217.9375123,10.39207307,50.7,53,0,None,0,0,0,0,0,2025-12-13 00:00:00,1201,0,Preventive,120,272,0.018979787
8306,H37719,Conveyor,ABB,Factory_C,High,298.8,310.1,25.65,1380,3.952474754,7.044912225,217.9799281,8.748820394,44,56,0,None,0,0,0,0,0,2025-12-13 01:00:00,1051,0,Preventive,270,244,2.359267636
8307,M23166,Conveyor,Siemens,Factory_A,Medium,298.7,310.1,25.55,1549,3.891898641,7.200594945,219.3840591,8.702935139,42.5,61,0,None,0,0,0,0,0,2025-12-13 02:00:00,1324,0,Preventive,257,391,2.783934143
8308,M23167,Lathe,GE,Factory_C,Medium,298.7,310.1,25.55,1402,6.789338352,8.579496386,212.293775,13.36558805,69.7,64,1,Power,0,0,1,0,0,2025-12-13 03:00:00,1081,4,Corrective,917,111,3.811684832
8309,L55488,Lathe,Siemens,Factory_C,Low,298.7,310.1,25.55,1401,4.532273597,7.210047793,227.9377686,9.10129724,45.3,67,0,None,0,0,0,0,0,2025-12-13 04:00:00,710,0,Preventive,66,283,0.419010219
8310,M23169,Conveyor,GE,Factory_B,Medium,298.7,310,25.55,1459,3.896674976,7.221838995,212.568272,7.340221048,40.2,69,0,None,0,0,0,0,0,2025-12-13 05:00:00,1229,0,Preventive,299,442,1.916909276
8311,L55490,Conveyor,ABB,Factory_B,Low,298.7,309.9,25.55,1465,3.861315314,6.985514563,227.2361123,8.653846565,39.7,72,0,None,0,0,0,0,0,2025-12-13 06:00:00,1129,0,Preventive,123,442,1.625786763
8312,M23171,Press,GE,Factory_A,Medium,298.8,310,25.65,1295,5.795399662,7.630695851,220.4132847,10.22726237,52.7,74,0,None,0,0,0,0,0,2025-12-13 07:00:00,1238,0,Preventive,83,475,0.325296848
8313,M23172,Press,GE,Factory_A,Medium,298.8,310,25.65,1529,3.536833303,6.885918538,218.8849217,7.462535637,38.5,77,0,None,0,0,0,0,0,2025-12-13 08:00:00,848,0,Preventive,75,271,0.854135313
8314,M23173,Press,GE,Factory_B,Medium,298.8,310,25.65,1484,5.106367169,7.377818812,214.0639548,8.278131231,44.9,80,0,None,0,0,0,0,0,2025-12-13 09:00:00,873,0,Preventive,65,411,0.988518182
8315,L55494,Press,Bosch,Factory_A,Low,298.8,309.9,25.65,1739,2.46548485,6.063715412,219.4249703,6.509115717,30.6,83,0,None,0,0,0,0,0,2025-12-13 10:00:00,954,0,Preventive,109,369,2.413028452
8316,H37729,Conveyor,Bosch,Factory_B,High,298.7,309.8,25.55,1422,3.896022862,6.816075452,220.3592981,7.986681379,40.7,85,0,None,0,0,0,0,0,2025-12-13 11:00:00,1626,0,Preventive,113,230,2.16966711
8317,L55496,Press,Siemens,Factory_A,Low,298.8,309.8,25.65,1463,3.993396068,6.926876085,220.8696703,7.676051419,40,90,0,None,0,0,0,0,0,2025-12-13 12:00:00,1150,0,Preventive,271,329,0.028977281
8318,L55497,Conveyor,Siemens,Factory_A,Low,298.7,309.7,25.55,1667,3.481623778,6.278853858,218.6809397,5.937584432,30.4,92,0,None,0,0,0,0,0,2025-12-13 13:00:00,1317,0,Preventive,292,207,0.199025639
8319,H37732,Lathe,Bosch,Factory_A,High,298.7,309.7,25.55,1565,3.541258326,7.28113899,220.347635,7.815765367,39.3,94,0,None,0,0,0,0,0,2025-12-13 14:00:00,1519,0,Preventive,80,421,0.320267495
8320,L55499,Press,Bosch,Factory_A,Low,298.7,309.7,25.55,1393,5.729741186,7.498877776,222.9704264,9.352657812,45.7,99,0,None,0,0,0,0,0,2025-12-13 15:00:00,1603,0,Preventive,151,235,0.707372744
8321,M23180,Lathe,ABB,Factory_A,Medium,298.8,309.7,25.65,1453,5.348952779,7.416960827,218.3697065,9.036537619,47.7,101,0,None,0,0,0,0,0,2025-12-13 16:00:00,1530,0,Preventive,299,245,0.642512904
8322,L55501,Press,ABB,Factory_A,Low,298.8,309.6,25.65,1442,5.295202747,7.42818609,222.9096909,9.691161711,50,104,0,None,0,0,0,0,0,2025-12-13 17:00:00,1698,0,Preventive,246,486,2.096386058
8323,L55502,CNC,ABB,Factory_C,Low,298.7,309.6,25.55,1364,5.121995361,7.306767469,217.1760988,8.979253826,44.9,106,0,None,0,0,0,0,0,2025-12-13 18:00:00,1581,0,Preventive,143,328,0.497684085
8324,H37737,Press,Siemens,Factory_A,High,298.7,309.5,25.55,1453,3.682649144,7.283407395,223.7426208,8.402056902,40.4,108,0,None,0,0,0,0,0,2025-12-13 19:00:00,1303,0,Preventive,158,271,0.909972021
8325,M23184,CNC,GE,Factory_C,Medium,298.7,309.5,25.55,1394,4.788303405,7.123807883,218.9710477,9.768536299,46,113,0,None,0,0,0,0,0,2025-12-13 20:00:00,1686,0,Preventive,87,409,2.193241894
8326,M23185,Lathe,ABB,Factory_A,Medium,298.7,309.5,25.55,1500,3.551278314,7.061105093,215.7193659,8.410055187,38.8,116,0,None,0,0,0,0,0,2025-12-13 21:00:00,1842,0,Preventive,137,488,2.599542713
8327,H37740,CNC,ABB,Factory_B,High,298.6,309.5,25.45,1523,3.358389236,6.578488565,216.9902015,6.211756133,34.2,119,0,None,0,0,0,0,0,2025-12-13 22:00:00,1444,0,Preventive,61,493,2.75736164
8328,M23187,CNC,Siemens,Factory_C,Medium,298.7,309.6,25.55,1254,6.180352182,7.808461977,224.0683553,11.32201087,57.1,124,0,None,0,0,0,0,0,2025-12-13 23:00:00,1300,0,Preventive,272,415,2.908118418
8329,L55508,Lathe,Siemens,Factory_C,Low,298.6,309.5,25.45,1325,5.412843407,7.992699951,218.286598,11.2032514,52.2,127,0,None,0,0,0,0,0,2025-12-14 00:00:00,1572,0,Preventive,238,443,1.294104091
8330,L55509,CNC,GE,Factory_C,Low,298.8,309.7,25.65,1424,4.68595996,6.925048416,218.2245536,9.51476493,49.6,129,0,None,0,0,0,0,0,2025-12-14 01:00:00,1854,0,Preventive,133,262,2.964810927
8331,L55510,Lathe,Bosch,Factory_B,Low,298.8,309.7,25.65,1505,4.235997495,7.02494765,217.4465452,7.7614527,39,131,0,None,0,0,0,0,0,2025-12-14 02:00:00,1511,0,Preventive,118,405,2.318792018
8332,M23191,Lathe,ABB,Factory_B,Medium,298.8,309.7,25.65,1392,4.007017454,7.696507569,222.6121004,9.719534034,48.7,133,0,None,0,0,0,0,0,2025-12-14 03:00:00,1651,0,Preventive,226,460,2.968914503
8333,L55512,Conveyor,ABB,Factory_C,Low,298.8,309.7,25.65,1529,4.338197844,7.30290204,224.6637707,8.407867451,44,136,0,None,0,0,0,0,0,2025-12-14 04:00:00,1827,0,Preventive,131,274,0.620684469
8334,M23193,Press,Bosch,Factory_A,Medium,298.8,309.7,25.65,1477,4.726388684,7.228864806,222.4589464,9.763826405,48.5,138,0,None,0,0,0,0,0,2025-12-14 05:00:00,1663,0,Preventive,298,382,2.941739791
8335,M23194,CNC,Siemens,Factory_A,Medium,298.8,309.7,25.65,1459,4.735020628,7.219716188,215.377432,9.935214661,47.3,141,0,None,0,0,0,0,0,2025-12-14 06:00:00,1945,0,Preventive,250,494,0.42678754
8336,M23195,CNC,Siemens,Factory_A,Medium,299,309.8,25.85,2240,1.608560792,5.664612029,223.9176462,3.613838324,15.9,144,0,None,0,0,0,0,0,2025-12-14 07:00:00,2141,0,Preventive,166,266,0.236167194
8337,L55516,Press,GE,Factory_A,Low,298.9,309.7,25.75,1449,5.189721765,7.594602129,216.190255,9.630081379,48.8,147,0,None,0,0,0,0,0,2025-12-14 08:00:00,2120,0,Preventive,287,286,2.120875019
8338,M23197,Conveyor,Siemens,Factory_C,Medium,298.8,309.7,25.65,1589,2.958405618,6.78320025,213.1704442,6.865945755,35.3,149,0,None,0,0,0,0,0,2025-12-14 09:00:00,1690,0,Preventive,94,451,0.921805958
8339,L55518,Press,Bosch,Factory_C,Low,298.8,309.7,25.65,1740,2.628938301,6.67491916,218.2452288,5.890592475,28.5,152,0,None,0,0,0,0,0,2025-12-14 10:00:00,1993,0,Preventive,139,266,2.803469961
8340,M23199,Conveyor,ABB,Factory_C,Medium,298.8,309.7,25.65,1499,4.025821027,7.390641972,217.4223625,8.258129009,40.3,154,0,None,0,0,0,0,0,2025-12-14 11:00:00,2012,0,Preventive,266,283,0.334632024
8341,M23200,CNC,Bosch,Factory_A,Medium,298.8,309.7,25.65,1480,3.778895531,6.971536828,218.2298218,7.260491004,38.1,157,0,None,0,0,0,0,0,2025-12-14 12:00:00,1879,0,Preventive,249,299,2.260034444
8342,L55521,Press,Siemens,Factory_A,Low,298.8,309.7,25.65,1751,2.902949908,6.541426132,217.3211288,6.106539194,29.6,160,0,None,0,0,0,0,0,2025-12-14 13:00:00,1717,0,Preventive,71,340,1.789841345
8343,L55522,Lathe,Bosch,Factory_A,Low,298.7,309.7,25.55,1510,3.572053844,7.026138118,219.9346864,8.180580806,40.6,162,0,None,0,0,0,0,0,2025-12-14 14:00:00,2228,0,Preventive,144,407,2.842341872
8344,H37757,Press,Bosch,Factory_B,High,298.8,309.8,25.65,1437,5.199311918,7.516341203,222.1313293,8.954238024,48.2,164,0,None,0,0,0,0,0,2025-12-14 15:00:00,1827,0,Preventive,122,371,0.191637783
8345,L55524,CNC,Bosch,Factory_A,Low,298.8,309.7,25.65,1609,3.62411123,7.084161891,216.8037784,8.454510989,40.4,169,0,None,0,0,0,0,0,2025-12-14 16:00:00,1900,0,Preventive,87,318,2.921472811
8346,H37759,Press,ABB,Factory_A,High,298.8,309.8,25.65,1490,3.387270683,6.504446453,220.5639669,7.533518185,35.9,171,0,None,0,0,0,0,0,2025-12-14 17:00:00,2481,0,Preventive,99,204,2.504387313
8347,L55526,Conveyor,Bosch,Factory_C,Low,298.7,309.7,25.55,1601,3.662557964,6.81686795,223.6827928,7.814978709,35.7,176,0,None,0,0,0,0,0,2025-12-14 18:00:00,1798,0,Preventive,203,484,1.858508018
8348,L55527,CNC,Bosch,Factory_A,Low,298.7,309.6,25.55,1665,3.136117786,6.649078956,219.3460594,6.157150322,31.1,178,0,None,0,0,0,0,0,2025-12-14 19:00:00,2444,0,Preventive,293,480,2.44649647
8349,M23208,CNC,GE,Factory_B,Medium,298.7,309.6,25.55,1452,4.813264409,6.953813905,214.9979175,7.980285692,42.7,180,0,None,0,0,0,0,0,2025-12-14 20:00:00,2436,0,Preventive,163,453,1.611962857
8350,M23209,Lathe,Bosch,Factory_A,Medium,298.7,309.5,25.55,1487,3.305856343,7.052012389,216.0306677,6.622016214,33.6,183,0,None,0,0,0,0,0,2025-12-14 21:00:00,2020,0,Preventive,180,475,1.431081062
8351,M23210,Lathe,Bosch,Factory_C,Medium,298.7,309.6,25.55,1382,4.701924628,7.163783488,212.9815545,10.02544958,48.1,186,0,None,0,0,0,0,0,2025-12-14 22:00:00,1969,0,Preventive,281,283,2.214931738
8352,M23211,CNC,Bosch,Factory_A,Medium,298.7,309.6,25.55,1686,2.619313463,6.482174127,218.3397409,5.755228746,26.2,189,0,None,0,0,0,0,0,2025-12-14 23:00:00,2624,0,Preventive,87,325,1.887177543
8353,L55532,Conveyor,Bosch,Factory_A,Low,298.6,309.6,25.45,1491,3.376228285,6.895964306,222.2410797,7.291810412,36.9,192,0,None,0,0,0,0,0,2025-12-15 00:00:00,1948,0,Preventive,59,299,2.202819828
8354,L55533,Conveyor,Bosch,Factory_C,Low,298.7,309.6,25.55,1442,5.194570862,7.474732595,220.9950318,10.9584576,55.6,194,0,None,0,0,0,0,0,2025-12-15 01:00:00,2091,0,Preventive,271,239,2.042153263
8355,L55534,Lathe,Siemens,Factory_A,Low,298.6,309.6,25.45,1390,5.318116595,7.613268237,221.8194355,9.992899875,50.3,196,0,None,0,0,0,0,0,2025-12-15 02:00:00,2417,0,Preventive,279,216,1.706638548
8356,L55535,Press,Bosch,Factory_B,Low,298.7,309.6,25.55,1502,4.784242488,7.35741199,218.8577539,9.248277695,46.7,198,0,None,0,0,0,0,0,2025-12-15 03:00:00,2778,0,Preventive,297,497,2.489472637
8357,M23216,Press,Siemens,Factory_A,Medium,298.6,309.6,25.45,1344,6.289712796,7.981036156,220.2568065,12.3873428,59.4,200,0,None,0,0,0,0,0,2025-12-15 04:00:00,2133,0,Preventive,249,279,0.67863018
8358,L55537,CNC,GE,Factory_C,Low,298.5,309.5,25.35,1385,4.474759873,7.436071588,219.4556264,9.614802621,46.3,203,1,Wear,1,0,0,0,0,2025-12-15 05:00:00,2648,3,Corrective,594,67,5.937616852
8359,L55538,CNC,Bosch,Factory_C,Low,298.7,309.7,25.55,1547,3.423622987,7.287030514,219.5472246,7.273723227,37.4,0,0,None,0,0,0,0,0,2025-12-15 06:00:00,34,0,Preventive,110,428,1.342740917
8360,M23219,Press,ABB,Factory_B,Medium,298.6,309.6,25.45,1525,4.630061493,7.059301367,224.989392,8.149981255,42.4,2,0,None,0,0,0,0,0,2025-12-15 07:00:00,587,0,Preventive,219,318,2.470057255
8361,L55540,Lathe,ABB,Factory_A,Low,298.6,309.6,25.45,1540,3.552086687,6.727512827,224.3736262,6.726688455,35.8,5,0,None,0,0,0,0,0,2025-12-15 08:00:00,690,0,Preventive,59,385,0.787628427
8362,L55541,Lathe,ABB,Factory_A,Low,298.6,309.5,25.45,1450,4.042617129,7.193847358,217.9842195,9.176230181,44.3,7,0,None,0,0,0,0,0,2025-12-15 09:00:00,695,0,Preventive,167,284,1.576458777
8363,L55542,CNC,Bosch,Factory_C,Low,298.6,309.6,25.45,1353,6.460760203,8.277995657,218.1965151,12.46704407,62.5,9,0,None,0,0,0,0,0,2025-12-15 10:00:00,323,0,Preventive,227,487,2.910136496
8364,L55543,Conveyor,ABB,Factory_A,Low,298.8,309.7,25.65,1582,5.031558298,7.224707888,215.1636114,9.061241784,45,11,0,None,0,0,0,0,0,2025-12-15 11:00:00,520,0,Preventive,98,459,1.147911718
8365,L55544,Conveyor,Siemens,Factory_A,Low,298.9,309.8,25.75,1396,4.773799265,7.41556306,215.6101753,9.659184848,49,13,0,None,0,0,0,0,0,2025-12-15 12:00:00,775,0,Preventive,236,445,1.147772509
8366,M23225,CNC,ABB,Factory_A,Medium,298.8,309.8,25.65,1551,2.758368718,6.81036812,214.8525888,6.580354126,36.6,15,0,None,0,0,0,0,0,2025-12-15 13:00:00,173,0,Preventive,125,409,2.269284904
